symbol_id,symbol,base,quote,type,spot,active,taker,maker,info_status,info_isSpotTradingAllowed,precision_amount,precision_price,motivo_descartado
binance:ADA/USD:ADA,ADA/USD:ADA,ADA,USD,swap,0,1,0.0005,0.0001,,,1,0.0001,quote=FIAT; type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_status='NAN' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:ADA/USD:ADA-250926,ADA/USD:ADA-250926,ADA,USD,future,0,1,0.0005,0.0001,,,1,0.0001,quote=FIAT; type='FUTURE' no permitido; spot='FALSE' no permitido; future='TRUE' no permitido; info_status='NAN' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:ADA/USDC:USDC,ADA/USDC:USDC,ADA,USDC,swap,0,1,0.0005,0.0002,TRADING,,0.1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:ADA/USDT:USDT,ADA/USDT:USDT,ADA,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:ADADOWN/USDT,ADADOWN/USDT,ADADOWN,USDT,spot,1,0,0.001,0.001,BREAK,0,0.01,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido; info_isSpotTradingAllowed='FALSE' no permitido
binance:ADAUP/USDT,ADAUP/USDT,ADAUP,USDT,spot,1,0,0.001,0.001,BREAK,0,0.01,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido; info_isSpotTradingAllowed='FALSE' no permitido
binance:ADX/BNB,ADX/BNB,ADX,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ADX/BUSD,ADX/BUSD,ADX,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AE/BNB,AE/BNB,AE,BNB,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AE/BTC,AE/BTC,AE,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AE/ETH,AE/ETH,AE,ETH,spot,1,0,0.001,0.001,BREAK,1,0.01,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AERGO/BTC,AERGO/BTC,AERGO,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AERGO/BUSD,AERGO/BUSD,AERGO,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AERGO/USDT,AERGO/USDT,AERGO,USDT,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AERGO/USDT:USDT,AERGO/USDT:USDT,AERGO,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:AERO/USDT:USDT,AERO/USDT:USDT,AERO,USDT,swap,0,1,0.0005,0.0002,TRADING,,0.1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:AEVO/BNB,AEVO/BNB,AEVO,BNB,spot,1,0,0.001,0.001,BREAK,1,0.01,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AEVO/TRY,AEVO/TRY,AEVO,TRY,spot,1,1,0.001,0.001,TRADING,1,0.01,0.01,quote=FIAT
binance:AEVO/USDT:USDT,AEVO/USDT:USDT,AEVO,USDT,swap,0,1,0.0005,0.0002,TRADING,,0.1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:AGI/BNB,AGI/BNB,AGI,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AGI/BTC,AGI/BTC,AGI,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AGI/ETH,AGI/ETH,AGI,ETH,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AGIX/BTC,AGIX/BTC,AGIX,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AGIX/BUSD,AGIX/BUSD,AGIX,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AGIX/FDUSD,AGIX/FDUSD,AGIX,FDUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AGIX/TRY,AGIX/TRY,AGIX,TRY,spot,1,0,0.001,0.001,BREAK,1,1,0.01,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AGIX/USDT,AGIX/USDT,AGIX,USDT,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AGIX/USDT:USDT,AGIX/USDT:USDT,AGIX,USDT,swap,0,0,0.0005,0.0002,SETTLING,,1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; active='FALSE' no permitido; info_status='SETTLING' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:AGLD/BNB,AGLD/BNB,AGLD,BNB,spot,1,0,0.001,0.001,BREAK,1,0.1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AGLD/BUSD,AGLD/BUSD,AGLD,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AGLD/USDT:USDT,AGLD/USDT:USDT,AGLD,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:AGT/USDT:USDT,AGT/USDT:USDT,AGT,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.000001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:AI/TRY,AI/TRY,AI,TRY,spot,1,1,0.001,0.001,TRADING,1,0.1,0.01,quote=FIAT
binance:AI/TUSD,AI/TUSD,AI,TUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AI/USDT:USDT,AI/USDT:USDT,AI,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:AI16Z/USDT:USDT,AI16Z/USDT:USDT,AI16Z,USDT,swap,0,1,0.0005,0.0002,TRADING,,0.1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:AIN/USDT:USDT,AIN/USDT:USDT,AIN,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:AIO/USDT:USDT,AIO/USDT:USDT,AIO,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:AION/BNB,AION/BNB,AION,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AION/BTC,AION/BTC,AION,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AION/BUSD,AION/BUSD,AION,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.01,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AION/ETH,AION/ETH,AION,ETH,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AION/USDT,AION/USDT,AION,USDT,spot,1,0,0.001,0.001,BREAK,1,1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AIOT/USDT:USDT,AIOT/USDT:USDT,AIOT,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:AIXBT/TRY,AIXBT/TRY,AIXBT,TRY,spot,1,1,0.001,0.001,TRADING,1,0.1,0.01,quote=FIAT
binance:AIXBT/USDT:USDT,AIXBT/USDT:USDT,AIXBT,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:AKRO/BTC,AKRO/BTC,AKRO,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AKRO/BUSD,AKRO/BUSD,AKRO,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AKRO/USDT,AKRO/USDT,AKRO,USDT,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AKT/USDT:USDT,AKT/USDT:USDT,AKT,USDT,swap,0,1,0.0005,0.0002,TRADING,,0.1,0.001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:ALCH/USDT:USDT,ALCH/USDT:USDT,ALCH,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:ALCX/BTC,ALCX/BTC,ALCX,BTC,spot,1,0,0.001,0.001,BREAK,1,0.0001,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALCX/BUSD,ALCX/BUSD,ALCX,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.0001,0.01,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALGO/BIDR,ALGO/BIDR,ALGO,BIDR,spot,1,0,0.001,0.001,BREAK,1,0.01,1,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALGO/BNB,ALGO/BNB,ALGO,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALGO/BUSD,ALGO/BUSD,ALGO,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALGO/ETH,ALGO/ETH,ALGO,ETH,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALGO/FDUSD,ALGO/FDUSD,ALGO,FDUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALGO/PAX,ALGO/PAX,ALGO,PAX,spot,1,0,0.001,0.001,BREAK,1,0.01,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALGO/RUB,ALGO/RUB,ALGO,RUB,spot,1,0,0.001,0.001,BREAK,1,0.1,0.01,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALGO/TRY,ALGO/TRY,ALGO,TRY,spot,1,1,0.001,0.001,TRADING,1,0.1,0.001,quote=FIAT
binance:ALGO/TUSD,ALGO/TUSD,ALGO,TUSD,spot,1,0,0.001,0.001,BREAK,1,0.01,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALGO/USD:ALGO,ALGO/USD:ALGO,ALGO,USD,swap,0,1,0.0005,0.0001,,,1,0.0001,quote=FIAT; type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_status='NAN' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:ALGO/USDT:USDT,ALGO/USDT:USDT,ALGO,USDT,swap,0,1,0.0005,0.0002,TRADING,,0.1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:ALICE/BIDR,ALICE/BIDR,ALICE,BIDR,spot,1,0,0.001,0.001,BREAK,1,0.01,1,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALICE/BNB,ALICE/BNB,ALICE,BNB,spot,1,0,0.001,0.001,BREAK,1,0.001,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALICE/BTC,ALICE/BTC,ALICE,BTC,spot,1,0,0.001,0.001,BREAK,1,0.01,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALICE/BUSD,ALICE/BUSD,ALICE,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.01,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALICE/TRY,ALICE/TRY,ALICE,TRY,spot,1,1,0.001,0.001,TRADING,1,0.001,0.01,quote=FIAT
binance:ALICE/USDT:USDT,ALICE/USDT:USDT,ALICE,USDT,swap,0,1,0.0005,0.0002,TRADING,,0.1,0.001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:ALL/USDT:USDT,ALL/USDT:USDT,ALL,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:ALPACA/BNB,ALPACA/BNB,ALPACA,BNB,spot,1,0,0.001,0.001,BREAK,1,0.1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALPACA/BTC,ALPACA/BTC,ALPACA,BTC,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALPACA/BUSD,ALPACA/BUSD,ALPACA,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALPACA/USDT,ALPACA/USDT,ALPACA,USDT,spot,1,0,0.001,0.001,BREAK,1,0.1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALPACA/USDT:USDT,ALPACA/USDT:USDT,ALPACA,USDT,swap,0,0,0.0005,0.0002,SETTLING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; active='FALSE' no permitido; info_status='SETTLING' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:ALPHA/BNB,ALPHA/BNB,ALPHA,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALPHA/BTC,ALPHA/BTC,ALPHA,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALPHA/BUSD,ALPHA/BUSD,ALPHA,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALPHA/USDT,ALPHA/USDT,ALPHA,USDT,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALPHA/USDT:USDT,ALPHA/USDT:USDT,ALPHA,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:ALPINE/BTC,ALPINE/BTC,ALPINE,BTC,spot,1,0,0.001,0.001,BREAK,1,0.01,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALPINE/BUSD,ALPINE/BUSD,ALPINE,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.01,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALPINE/EUR,ALPINE/EUR,ALPINE,EUR,spot,1,0,0.001,0.001,BREAK,1,0.01,0.001,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ALPINE/TRY,ALPINE/TRY,ALPINE,TRY,spot,1,1,0.001,0.001,TRADING,1,0.01,0.01,quote=FIAT
binance:ALPINE/USDT:USDT,ALPINE/USDT:USDT,ALPINE,USDT,swap,0,1,0.0005,0.0002,TRADING,,0.1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:ALT/TRY,ALT/TRY,ALT,TRY,spot,1,1,0.001,0.001,TRADING,1,1,0.001,quote=FIAT
binance:ALT/USDT:USDT,ALT/USDT:USDT,ALT,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:AMB/BNB,AMB/BNB,AMB,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AMB/BTC,AMB/BTC,AMB,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AMB/BUSD,AMB/BUSD,AMB,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AMB/ETH,AMB/ETH,AMB,ETH,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AMB/USDT,AMB/USDT,AMB,USDT,spot,1,0,0.001,0.001,BREAK,1,1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AMB/USDT:USDT,AMB/USDT:USDT,AMB,USDT,swap,0,0,0.0005,0.0002,SETTLING,,1,0.000001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; active='FALSE' no permitido; info_status='SETTLING' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:AMP/BNB,AMP/BNB,AMP,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AMP/BTC,AMP/BTC,AMP,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AMP/BUSD,AMP/BUSD,AMP,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AMP/TRY,AMP/TRY,AMP,TRY,spot,1,1,0.001,0.001,TRADING,1,1,0.0001,quote=FIAT
binance:ANC/BNB,ANC/BNB,ANC,BNB,spot,1,0,0.001,0.001,BREAK,1,0.01,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ANC/BTC,ANC/BTC,ANC,BTC,spot,1,0,0.001,0.001,BREAK,1,0.01,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ANC/BUSD,ANC/BUSD,ANC,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.01,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ANC/USDT,ANC/USDT,ANC,USDT,spot,1,0,0.001,0.001,BREAK,1,0.01,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ANIME/BNB,ANIME/BNB,ANIME,BNB,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ANIME/FDUSD,ANIME/FDUSD,ANIME,FDUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ANIME/TRY,ANIME/TRY,ANIME,TRY,spot,1,1,0.001,0.001,TRADING,1,0.1,0.001,quote=FIAT
binance:ANIME/USDT:USDT,ANIME/USDT:USDT,ANIME,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:ANKR/BNB,ANKR/BNB,ANKR,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ANKR/BUSD,ANKR/BUSD,ANKR,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ANKR/PAX,ANKR/PAX,ANKR,PAX,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ANKR/TRY,ANKR/TRY,ANKR,TRY,spot,1,1,0.001,0.001,TRADING,1,1,0.0001,quote=FIAT
binance:ANKR/TUSD,ANKR/TUSD,ANKR,TUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ANKR/USDC,ANKR/USDC,ANKR,USDC,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ANKR/USDT:USDT,ANKR/USDT:USDT,ANKR,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:ANT/BNB,ANT/BNB,ANT,BNB,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ANT/BTC,ANT/BTC,ANT,BTC,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ANT/BUSD,ANT/BUSD,ANT,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ANT/USDT,ANT/USDT,ANT,USDT,spot,1,0,0.001,0.001,BREAK,1,0.1,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ANY/BTC,ANY/BTC,ANY,BTC,spot,1,0,0.001,0.001,BREAK,1,0.01,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ANY/BUSD,ANY/BUSD,ANY,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.01,0.01,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:ANY/USDT,ANY/USDT,ANY,USDT,spot,1,0,0.001,0.001,BREAK,1,0.01,0.01,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:APE/AUD,APE/AUD,APE,AUD,spot,1,0,0.001,0.001,BREAK,1,0.01,0.001,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:APE/BNB,APE/BNB,APE,BNB,spot,1,0,0.001,0.001,BREAK,1,0.001,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:APE/BRL,APE/BRL,APE,BRL,spot,1,0,0.001,0.001,BREAK,1,0.01,0.01,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:APE/BUSD,APE/BUSD,APE,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.01,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:APE/ETH,APE/ETH,APE,ETH,spot,1,0,0.001,0.001,BREAK,1,0.001,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:APE/EUR,APE/EUR,APE,EUR,spot,1,0,0.001,0.001,BREAK,1,0.01,0.001,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:APE/GBP,APE/GBP,APE,GBP,spot,1,0,0.001,0.001,BREAK,1,0.01,0.001,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:APE/TRY,APE/TRY,APE,TRY,spot,1,1,0.001,0.001,TRADING,1,0.001,0.01,quote=FIAT
binance:APE/USD:APE,APE/USD:APE,APE,USD,swap,0,0,0.0005,0.0001,,,1,0.001,quote=FIAT; type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; active='FALSE' no permitido; info_status='NAN' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:APE/USDT:USDT,APE/USDT:USDT,APE,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:API3/BNB,API3/BNB,API3,BNB,spot,1,0,0.001,0.001,BREAK,1,0.01,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:API3/BUSD,API3/BUSD,API3,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.01,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:API3/TRY,API3/TRY,API3,TRY,spot,1,1,0.001,0.001,TRADING,1,0.01,0.01,quote=FIAT
binance:API3/USDT:USDT,API3/USDT:USDT,API3,USDT,swap,0,1,0.0005,0.0002,TRADING,,0.1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:APPC/BNB,APPC/BNB,APPC,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:APPC/BTC,APPC/BTC,APPC,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:APPC/ETH,APPC/ETH,APPC,ETH,spot,1,0,0.001,0.001,BREAK,1,1,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:APT/BRL,APT/BRL,APT,BRL,spot,1,0,0.001,0.001,BREAK,1,0.01,0.01,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:APT/BUSD,APT/BUSD,APT,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.01,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:APT/EUR,APT/EUR,APT,EUR,spot,1,1,0.001,0.001,TRADING,1,0.01,0.001,quote=FIAT
binance:APT/JPY,APT/JPY,APT,JPY,spot,1,1,0.001,0.001,TRADING,1,0.01,0.1,quote=FIAT
binance:APT/TRY,APT/TRY,APT,TRY,spot,1,1,0.001,0.001,TRADING,1,0.01,0.1,quote=FIAT
binance:APT/USD:APT,APT/USD:APT,APT,USD,swap,0,1,0.0005,0.0001,,,1,0.001,quote=FIAT; type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_status='NAN' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:APT/USDT:USDT,APT/USDT:USDT,APT,USDT,swap,0,1,0.0005,0.0002,TRADING,,0.1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:AR/BNB,AR/BNB,AR,BNB,spot,1,0,0.001,0.001,BREAK,1,0.01,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:AR/BUSD,AR/BUSD,AR,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.01,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
