precision_amount,precision_price,exchange,symbol_id,symbol
1.0,0.0001,binance,binance:MASK/USDT:USDT,MASK/USDT:USDT
0.1,0.0001,binance,binance:MATIC/AUD,MATIC/AUD
0.1,1.0,binance,binance:MATIC/BIDR,MATIC/BIDR
0.1,1e-07,binance,binance:MATIC/BNB,MATIC/BNB
0.1,0.001,binance,binance:MATIC/BRL,MATIC/BRL
0.1,1e-08,binance,binance:MATIC/BTC,MATIC/BTC
0.1,0.0001,binance,binance:MATIC/BUSD,MATIC/BUSD
0.1,1e-07,binance,binance:MATIC/ETH,MATIC/ETH
0.1,0.0001,binance,binance:MATIC/EUR,MATIC/EUR
0.1,0.0001,binance,binance:MATIC/FDUSD,MATIC/FDUSD
0.1,0.0001,binance,binance:MATIC/GBP,MATIC/GBP
0.1,0.01,binance,binance:MATIC/JPY,MATIC/JPY
0.1,0.01,binance,binance:MATIC/RUB,MATIC/RUB
0.1,0.01,binance,binance:MATIC/TRY,MATIC/TRY
0.1,0.0001,binance,binance:MATIC/TUSD,MATIC/TUSD
0.1,0.0001,binance,binance:MATIC/USDC,MATIC/USDC
0.1,0.0001,binance,binance:MATIC/USDT,MATIC/USDT
1.0,1e-08,binance,binance:MAV/BTC,MAV/BTC
1.0,0.01,binance,binance:MAV/TRY,MAV/TRY
1.0,0.0001,binance,binance:MAV/TUSD,MAV/TUSD
1.0,1e-05,binance,binance:MAV/USDT,MAV/USDT
1.0,1e-05,binance,binance:MAV/USDT:USDT,MAV/USDT:USDT
1.0,0.0001,binance,binance:MAVIA/USDT:USDT,MAVIA/USDT:USDT
1.0,1e-08,binance,binance:MBL/BNB,MBL/BNB
1.0,1e-08,binance,binance:MBL/BTC,MBL/BTC
1.0,1e-06,binance,binance:MBL/BUSD,MBL/BUSD
1.0,1e-06,binance,binance:MBL/USDT,MBL/USDT
0.1,1e-06,binance,binance:MBOX/BNB,MBOX/BNB
0.1,1e-08,binance,binance:MBOX/BTC,MBOX/BTC
0.1,0.0001,binance,binance:MBOX/BUSD,MBOX/BUSD
0.01,0.001,binance,binance:MBOX/TRY,MBOX/TRY
0.1,0.0001,binance,binance:MBOX/USDT,MBOX/USDT
1.0,1e-05,binance,binance:MBOX/USDT:USDT,MBOX/USDT:USDT
0.01,1e-06,binance,binance:MC/BNB,MC/BNB
0.01,1e-08,binance,binance:MC/BTC,MC/BTC
0.01,0.0001,binance,binance:MC/BUSD,MC/BUSD
0.01,0.0001,binance,binance:MC/USDT,MC/USDT
0.1,1e-05,binance,binance:MCO/BNB,MCO/BNB
0.01,1e-07,binance,binance:MCO/BTC,MCO/BTC
0.01,1e-06,binance,binance:MCO/ETH,MCO/ETH
0.001,0.001,binance,binance:MCO/USDT,MCO/USDT
1.0,1e-08,binance,binance:MDA/BTC,MDA/BTC
1.0,1e-07,binance,binance:MDA/ETH,MDA/ETH
1.0,1e-07,binance,binance:MDT/BNB,MDT/BNB
1.0,1e-08,binance,binance:MDT/BTC,MDT/BTC
0.1,1e-05,binance,binance:MDT/BUSD,MDT/BUSD
0.1,1e-05,binance,binance:MDT/USDT,MDT/USDT
1.0,1e-05,binance,binance:MDT/USDT:USDT,MDT/USDT:USDT
0.1,1e-06,binance,binance:MDX/BNB,MDX/BNB
0.1,1e-08,binance,binance:MDX/BTC,MDX/BTC
0.1,0.0001,binance,binance:MDX/BUSD,MDX/BUSD
0.1,1e-05,binance,binance:MDX/USDT,MDX/USDT
0.01,1e-08,binance,binance:ME/BTC,ME/BTC
0.01,0.001,binance,binance:ME/FDUSD,ME/FDUSD
0.01,0.01,binance,binance:ME/TRY,ME/TRY
0.01,0.001,binance,binance:ME/USDT,ME/USDT
0.1,0.0001,binance,binance:ME/USDT:USDT,ME/USDT:USDT
0.01,0.0001,binance,binance:MELANIA/USDT:USDT,MELANIA/USDT:USDT
1.0,1e-08,binance,binance:MEME/BNB,MEME/BNB
1.0,1e-08,binance,binance:MEME/ETH,MEME/ETH
1.0,1e-06,binance,binance:MEME/FDUSD,MEME/FDUSD
1.0,0.0001,binance,binance:MEME/TRY,MEME/TRY
1.0,1e-05,binance,binance:MEME/TUSD,MEME/TUSD
1.0,1e-06,binance,binance:MEME/USDC,MEME/USDC
1.0,1e-06,binance,binance:MEME/USDT,MEME/USDT
1.0,1e-06,binance,binance:MEME/USDT:USDT,MEME/USDT:USDT
1.0,1e-06,binance,binance:MEMEFI/USDT:USDT,MEMEFI/USDT:USDT
1.0,1e-05,binance,binance:MERL/USDT:USDT,MERL/USDT:USDT
0.001,1e-06,binance,binance:METIS/BTC,METIS/BTC
0.001,0.01,binance,binance:METIS/FDUSD,METIS/FDUSD
0.001,1.0,binance,binance:METIS/TRY,METIS/TRY
0.001,0.01,binance,binance:METIS/USDT,METIS/USDT
0.01,0.01,binance,binance:METIS/USDT:USDT,METIS/USDT:USDT
1.0,1e-06,binance,binance:MEW/USDT:USDT,MEW/USDT:USDT
1.0,1e-08,binance,binance:MFT/BNB,MFT/BNB
1.0,1e-08,binance,binance:MFT/BTC,MFT/BTC
1.0,1e-08,binance,binance:MFT/ETH,MFT/ETH
1.0,1e-06,binance,binance:MFT/USDT,MFT/USDT
1.0,1e-05,binance,binance:MILK/USDT:USDT,MILK/USDT:USDT
0.1,1e-06,binance,binance:MINA/BNB,MINA/BNB
0.1,1e-08,binance,binance:MINA/BTC,MINA/BTC
0.1,0.0001,binance,binance:MINA/BUSD,MINA/BUSD
0.01,0.01,binance,binance:MINA/TRY,MINA/TRY
0.1,0.0001,binance,binance:MINA/USDT,MINA/USDT
1.0,0.0001,binance,binance:MINA/USDT:USDT,MINA/USDT:USDT
0.1,1e-08,binance,binance:MIR/BTC,MIR/BTC
0.1,1e-05,binance,binance:MIR/BUSD,MIR/BUSD
0.1,1e-05,binance,binance:MIR/USDT,MIR/USDT
1.0,1e-07,binance,binance:MITH/BNB,MITH/BNB
1.0,1e-08,binance,binance:MITH/BTC,MITH/BTC
0.1,1e-05,binance,binance:MITH/USDT,MITH/USDT
0.0001,0.001,binance,binance:MKR/BNB,MKR/BNB
0.0001,1e-05,binance,binance:MKR/BTC,MKR/BTC
0.0001,1.0,binance,binance:MKR/BUSD,MKR/BUSD
0.0001,1.0,binance,binance:MKR/TRY,MKR/TRY
0.0001,0.1,binance,binance:MKR/USDC,MKR/USDC
0.0001,0.1,binance,binance:MKR/USDT,MKR/USDT
0.001,0.1,binance,binance:MKR/USDT:USDT,MKR/USDT:USDT
0.001,0.0001,binance,binance:MLN/BNB,MLN/BNB
0.001,1e-07,binance,binance:MLN/BTC,MLN/BTC
0.001,0.01,binance,binance:MLN/BUSD,MLN/BUSD
0.001,0.01,binance,binance:MLN/USDT,MLN/USDT
0.01,0.001,binance,binance:MLN/USDT:USDT,MLN/USDT:USDT
0.01,1e-08,binance,binance:MOB/BTC,MOB/BTC
0.01,0.001,binance,binance:MOB/BUSD,MOB/BUSD
0.01,0.0001,binance,binance:MOB/USDT,MOB/USDT
1.0,1e-05,binance,binance:MOCA/USDT:USDT,MOCA/USDT:USDT
0.01,1e-07,binance,binance:MOD/BTC,MOD/BTC
0.01,1e-06,binance,binance:MOD/ETH,MOD/ETH
1.0,1e-05,binance,binance:MOODENG/USDT:USDT,MOODENG/USDT:USDT
0.1,0.0001,binance,binance:MORPHO/USDT:USDT,MORPHO/USDT:USDT
0.1,1e-07,binance,binance:MOVE/BNB,MOVE/BNB
0.1,1e-08,binance,binance:MOVE/BTC,MOVE/BTC
0.1,0.0001,binance,binance:MOVE/FDUSD,MOVE/FDUSD
0.1,0.001,binance,binance:MOVE/TRY,MOVE/TRY
0.1,0.0001,binance,binance:MOVE/USDC,MOVE/USDC
0.1,0.0001,binance,binance:MOVE/USDT,MOVE/USDT
1.0,0.0001,binance,binance:MOVE/USDT:USDT,MOVE/USDT:USDT
0.001,0.0001,binance,binance:MOVR/BNB,MOVR/BNB
0.001,1e-07,binance,binance:MOVR/BTC,MOVR/BTC
0.001,0.001,binance,binance:MOVR/BUSD,MOVR/BUSD
0.001,0.1,binance,binance:MOVR/TRY,MOVR/TRY
0.001,0.001,binance,binance:MOVR/USDT,MOVR/USDT
0.01,0.001,binance,binance:MOVR/USDT:USDT,MOVR/USDT:USDT
1.0,1e-08,binance,binance:MTH/BTC,MTH/BTC
1.0,1e-08,binance,binance:MTH/ETH,MTH/ETH
0.1,1e-08,binance,binance:MTL/BTC,MTL/BTC
0.1,0.001,binance,binance:MTL/BUSD,MTL/BUSD
0.1,1e-07,binance,binance:MTL/ETH,MTL/ETH
0.1,0.01,binance,binance:MTL/TRY,MTL/TRY
0.1,0.001,binance,binance:MTL/USDT,MTL/USDT
1.0,0.0001,binance,binance:MTL/USDT:USDT,MTL/USDT:USDT
0.1,0.001,binance,binance:MUBARAK/TRY,MUBARAK/TRY
0.1,1e-05,binance,binance:MUBARAK/USDC,MUBARAK/USDC
0.1,1e-05,binance,binance:MUBARAK/USDT,MUBARAK/USDT
1.0,1e-05,binance,binance:MUBARAK/USDT:USDT,MUBARAK/USDT:USDT
0.001,1e-08,binance,binance:MULTI/BTC,MULTI/BTC
0.001,0.001,binance,binance:MULTI/BUSD,MULTI/BUSD
0.001,0.001,binance,binance:MULTI/USDT,MULTI/USDT
1.0,1e-05,binance,binance:MYRO/USDT:USDT,MYRO/USDT:USDT
1.0,0.0001,binance,binance:MYX/USDT:USDT,MYX/USDT:USDT
0.1,1e-05,binance,binance:NANO/BNB,NANO/BNB
0.1,1e-07,binance,binance:NANO/BTC,NANO/BTC
0.1,0.001,binance,binance:NANO/BUSD,NANO/BUSD
0.1,1e-06,binance,binance:NANO/ETH,NANO/ETH
0.1,0.001,binance,binance:NANO/USDT,NANO/USDT
1.0,1e-05,binance,binance:NAORIS/USDT:USDT,NAORIS/USDT:USDT
0.1,1e-05,binance,binance:NAS/BNB,NAS/BNB
1.0,1e-08,binance,binance:NAS/BTC,NAS/BTC
1.0,1e-08,binance,binance:NAS/ETH,NAS/ETH
1.0,1e-06,binance,binance:NAV/BNB,NAV/BNB
1.0,1e-08,binance,binance:NAV/BTC,NAV/BTC
1.0,1e-07,binance,binance:NAV/ETH,NAV/ETH
1.0,1e-08,binance,binance:NBS/BTC,NBS/BTC
0.1,1e-05,binance,binance:NBS/USDT,NBS/USDT
1.0,1e-07,binance,binance:NCASH/BNB,NCASH/BNB
1.0,1e-08,binance,binance:NCASH/BTC,NCASH/BTC
1.0,1e-08,binance,binance:NCASH/ETH,NCASH/ETH
0.1,1e-06,binance,binance:NEAR/BNB,NEAR/BNB
0.1,0.01,binance,binance:NEAR/BRL,NEAR/BRL
0.1,1e-08,binance,binance:NEAR/BTC,NEAR/BTC
0.1,0.001,binance,binance:NEAR/BUSD,NEAR/BUSD
0.001,1e-06,binance,binance:NEAR/ETH,NEAR/ETH
0.1,0.001,binance,binance:NEAR/EUR,NEAR/EUR
0.1,0.001,binance,binance:NEAR/FDUSD,NEAR/FDUSD
0.1,0.1,binance,binance:NEAR/JPY,NEAR/JPY
0.001,0.1,binance,binance:NEAR/RUB,NEAR/RUB
0.001,0.1,binance,binance:NEAR/TRY,NEAR/TRY
1.0,0.001,binance,binance:NEAR/USD:NEAR,NEAR/USD:NEAR
0.1,0.001,binance,binance:NEAR/USDC,NEAR/USDC
1.0,0.001,binance,binance:NEAR/USDC:USDC,NEAR/USDC:USDC
0.1,0.001,binance,binance:NEAR/USDT,NEAR/USDT
1.0,0.001,binance,binance:NEAR/USDT:USDT,NEAR/USDT:USDT
0.1,1e-05,binance,binance:NEBL/BNB,NEBL/BNB
0.1,1e-08,binance,binance:NEBL/BTC,NEBL/BTC
0.1,0.001,binance,binance:NEBL/BUSD,NEBL/BUSD
0.1,0.001,binance,binance:NEBL/USDT,NEBL/USDT
1.0,1e-06,binance,binance:NEIRO/BRL,NEIRO/BRL
1.0,1e-08,binance,binance:NEIRO/EUR,NEIRO/EUR
1.0,1e-08,binance,binance:NEIRO/FDUSD,NEIRO/FDUSD
1.0,1e-05,binance,binance:NEIRO/JPY,NEIRO/JPY
1.0,1e-05,binance,binance:NEIRO/TRY,NEIRO/TRY
1.0,1e-08,binance,binance:NEIRO/USDC,NEIRO/USDC
1.0,1e-08,binance,binance:NEIRO/USDT,NEIRO/USDT
1.0,1e-07,binance,binance:NEIRO/USDT:USDT,NEIRO/USDT:USDT
1.0,1e-05,binance,binance:NEIROETH/USDT:USDT,NEIROETH/USDT:USDT
0.01,1e-05,binance,binance:NEO/BNB,NEO/BNB
0.01,1e-07,binance,binance:NEO/BTC,NEO/BTC
0.01,0.01,binance,binance:NEO/BUSD,NEO/BUSD
0.01,1e-06,binance,binance:NEO/ETH,NEO/ETH
0.001,0.001,binance,binance:NEO/PAX,NEO/PAX
0.001,1.0,binance,binance:NEO/RUB,NEO/RUB
0.01,0.1,binance,binance:NEO/TRY,NEO/TRY
0.001,0.001,binance,binance:NEO/TUSD,NEO/TUSD
0.01,0.01,binance,binance:NEO/USDC,NEO/USDC
0.001,0.001,binance,binance:NEO/USDC:USDC,NEO/USDC:USDC
0.01,0.01,binance,binance:NEO/USDT,NEO/USDT
0.01,0.001,binance,binance:NEO/USDT:USDT,NEO/USDT:USDT
0.1,1e-08,binance,binance:NEWT/BNB,NEWT/BNB
0.1,0.0001,binance,binance:NEWT/FDUSD,NEWT/FDUSD
0.1,0.01,binance,binance:NEWT/TRY,NEWT/TRY
0.1,0.0001,binance,binance:NEWT/USDC,NEWT/USDC
0.1,0.0001,binance,binance:NEWT/USDT,NEWT/USDT
1.0,0.0001,binance,binance:NEWT/USDT:USDT,NEWT/USDT:USDT
0.01,1e-08,binance,binance:NEXO/BTC,NEXO/BTC
0.01,0.001,binance,binance:NEXO/BUSD,NEXO/BUSD
0.01,0.001,binance,binance:NEXO/USDT,NEXO/USDT
1.0,1e-06,binance,binance:NFP/BNB,NFP/BNB
1.0,1e-08,binance,binance:NFP/BTC,NFP/BTC
1.0,0.0001,binance,binance:NFP/FDUSD,NFP/FDUSD
1.0,0.01,binance,binance:NFP/TRY,NFP/TRY
1.0,0.0001,binance,binance:NFP/TUSD,NFP/TUSD
1.0,0.0001,binance,binance:NFP/USDT,NFP/USDT
0.1,1e-05,binance,binance:NFP/USDT:USDT,NFP/USDT:USDT
0.1,1e-07,binance,binance:NIL/BNB,NIL/BNB
0.1,0.0001,binance,binance:NIL/FDUSD,NIL/FDUSD
0.1,0.01,binance,binance:NIL/TRY,NIL/TRY
0.1,0.0001,binance,binance:NIL/USDC,NIL/USDC
0.1,0.0001,binance,binance:NIL/USDT,NIL/USDT
0.1,0.0001,binance,binance:NIL/USDT:USDT,NIL/USDT:USDT
1.0,1e-06,binance,binance:NKN/BNB,NKN/BNB
1.0,1e-08,binance,binance:NKN/BTC,NKN/BTC
1.0,0.0001,binance,binance:NKN/BUSD,NKN/BUSD
1.0,0.0001,binance,binance:NKN/USDT,NKN/USDT
1.0,1e-05,binance,binance:NKN/USDT:USDT,NKN/USDT:USDT
0.01,1e-07,binance,binance:NMR/BTC,NMR/BTC
0.01,0.01,binance,binance:NMR/BUSD,NMR/BUSD
0.01,0.01,binance,binance:NMR/USDT,NMR/USDT
0.1,0.001,binance,binance:NMR/USDT:USDT,NMR/USDT:USDT
1.0,1e-08,binance,binance:NOT/BNB,NOT/BNB
1.0,1e-05,binance,binance:NOT/BRL,NOT/BRL
1.0,1e-05,binance,binance:NOT/EUR,NOT/EUR
1.0,1e-06,binance,binance:NOT/FDUSD,NOT/FDUSD
1.0,0.0001,binance,binance:NOT/TRY,NOT/TRY
1.0,1e-06,binance,binance:NOT/USDC,NOT/USDC
1.0,1e-06,binance,binance:NOT/USDT,NOT/USDT
1.0,1e-06,binance,binance:NOT/USDT:USDT,NOT/USDT:USDT
1.0,1e-08,binance,binance:NPXS/BTC,NPXS/BTC
1.0,1e-08,binance,binance:NPXS/ETH,NPXS/ETH
1.0,1e-07,binance,binance:NPXS/USDC,NPXS/USDC
1.0,1e-07,binance,binance:NPXS/USDT,NPXS/USDT
0.1,1e-06,binance,binance:NTRN/BNB,NTRN/BNB
0.1,1e-08,binance,binance:NTRN/BTC,NTRN/BTC
0.1,0.01,binance,binance:NTRN/TRY,NTRN/TRY
0.1,0.0001,binance,binance:NTRN/USDT,NTRN/USDT
1.0,1e-05,binance,binance:NTRN/USDT:USDT,NTRN/USDT:USDT
1.0,0.0001,binance,binance:NU/AUD,NU/AUD
1.0,1e-07,binance,binance:NU/BNB,NU/BNB
1.0,1e-08,binance,binance:NU/BTC,NU/BTC
1.0,0.0001,binance,binance:NU/BUSD,NU/BUSD
0.1,0.01,binance,binance:NU/RUB,NU/RUB
1.0,0.0001,binance,binance:NU/USDT,NU/USDT
0.1,1e-05,binance,binance:NULS/BNB,NULS/BNB
1.0,1e-08,binance,binance:NULS/BTC,NULS/BTC
1.0,0.0001,binance,binance:NULS/BUSD,NULS/BUSD
1.0,1e-08,binance,binance:NULS/ETH,NULS/ETH
1.0,0.0001,binance,binance:NULS/USDT,NULS/USDT
1.0,0.0001,binance,binance:NULS/USDT:USDT,NULS/USDT:USDT
0.1,1e-08,binance,binance:NXPC/BNB,NXPC/BNB
0.1,0.0001,binance,binance:NXPC/FDUSD,NXPC/FDUSD
0.1,0.01,binance,binance:NXPC/TRY,NXPC/TRY
0.1,0.0001,binance,binance:NXPC/USDC,NXPC/USDC
0.1,0.0001,binance,binance:NXPC/USDT,NXPC/USDT
1.0,1e-05,binance,binance:NXPC/USDT:USDT,NXPC/USDT:USDT
0.1,1e-05,binance,binance:NXS/BNB,NXS/BNB
1.0,1e-08,binance,binance:NXS/BTC,NXS/BTC
0.01,1e-06,binance,binance:NXS/ETH,NXS/ETH
1.0,1e-08,binance,binance:OAX/BTC,OAX/BTC
1.0,1e-07,binance,binance:OAX/ETH,OAX/ETH
1.0,0.0001,binance,binance:OAX/USDT,OAX/USDT
1.0,1e-05,binance,binance:OBOL/USDT:USDT,OBOL/USDT:USDT
1.0,1e-06,binance,binance:OCEAN/BNB,OCEAN/BNB
1.0,1e-08,binance,binance:OCEAN/BTC,OCEAN/BTC
1.0,0.0001,binance,binance:OCEAN/BUSD,OCEAN/BUSD
1.0,0.001,binance,binance:OCEAN/TRY,OCEAN/TRY
1.0,0.0001,binance,binance:OCEAN/USDT,OCEAN/USDT
1.0,0.0001,binance,binance:OCEAN/USDT:USDT,OCEAN/USDT:USDT
0.1,1e-07,binance,binance:OG/BTC,OG/BTC
0.1,0.001,binance,binance:OG/BUSD,OG/BUSD
0.01,0.1,binance,binance:OG/TRY,OG/TRY
0.1,0.001,binance,binance:OG/USDT,OG/USDT
0.1,0.001,binance,binance:OG/USDT:USDT,OG/USDT:USDT
1.0,1e-06,binance,binance:OGN/BNB,OGN/BNB
1.0,1e-08,binance,binance:OGN/BTC,OGN/BTC
0.1,0.0001,binance,binance:OGN/BUSD,OGN/BUSD
1.0,0.001,binance,binance:OGN/TRY,OGN/TRY
1.0,0.0001,binance,binance:OGN/USDT,OGN/USDT
1.0,0.0001,binance,binance:OGN/USDT:USDT,OGN/USDT:USDT
1.0,1e-05,binance,binance:OL/USDT:USDT,OL/USDT:USDT
0.1,1e-05,binance,binance:OLDSKY/BNB,OLDSKY/BNB
0.1,1e-08,binance,binance:OLDSKY/BTC,OLDSKY/BTC
0.001,1e-05,binance,binance:OLDSKY/ETH,OLDSKY/ETH
0.1,1e-08,binance,binance:OM/BTC,OM/BTC
1.0,1e-05,binance,binance:OM/BUSD,OM/BUSD
0.1,0.01,binance,binance:OM/TRY,OM/TRY
0.1,0.0001,binance,binance:OM/USDC,OM/USDC
0.1,0.0001,binance,binance:OM/USDT,OM/USDT
0.1,1e-05,binance,binance:OM/USDT:USDT,OM/USDT:USDT
0.1,1e-05,binance,binance:OMG/BNB,OMG/BNB
0.1,1e-07,binance,binance:OMG/BTC,OMG/BTC
0.1,0.001,binance,binance:OMG/BUSD,OMG/BUSD
0.1,1e-06,binance,binance:OMG/ETH,OMG/ETH
0.1,0.001,binance,binance:OMG/USDT,OMG/USDT
0.1,0.0001,binance,binance:OMG/USDT:USDT,OMG/USDT:USDT
0.01,1e-05,binance,binance:OMNI/BNB,OMNI/BNB
0.01,0.1,binance,binance:OMNI/BRL,OMNI/BRL
0.01,1e-07,binance,binance:OMNI/BTC,OMNI/BTC
0.01,0.01,binance,binance:OMNI/FDUSD,OMNI/FDUSD
0.01,0.1,binance,binance:OMNI/TRY,OMNI/TRY
0.01,0.01,binance,binance:OMNI/USDC,OMNI/USDC
0.01,0.01,binance,binance:OMNI/USDT,OMNI/USDT
0.01,0.001,binance,binance:OMNI/USDT:USDT,OMNI/USDT:USDT
0.01,0.01,binance,binance:ONDO/TRY,ONDO/TRY
0.1,0.0001,binance,binance:ONDO/USDC,ONDO/USDC
0.1,0.0001,binance,binance:ONDO/USDT,ONDO/USDT
0.1,0.0001,binance,binance:ONDO/USDT:USDT,ONDO/USDT:USDT
1.0,0.01,binance,binance:ONE/BIDR,ONE/BIDR
1.0,1e-08,binance,binance:ONE/BNB,ONE/BNB
1.0,1e-08,binance,binance:ONE/BTC,ONE/BTC
0.1,1e-05,binance,binance:ONE/BUSD,ONE/BUSD
0.1,1e-08,binance,binance:ONE/ETH,ONE/ETH
0.1,1e-05,binance,binance:ONE/PAX,ONE/PAX
0.1,0.0001,binance,binance:ONE/TRY,ONE/TRY
0.1,1e-05,binance,binance:ONE/TUSD,ONE/TUSD
0.1,1e-05,binance,binance:ONE/USDC,ONE/USDC
0.1,1e-05,binance,binance:ONE/USDT,ONE/USDT
1.0,1e-05,binance,binance:ONE/USDT:USDT,ONE/USDT:USDT
0.1,1e-05,binance,binance:ONG/BNB,ONG/BNB
1.0,1e-08,binance,binance:ONG/BTC,ONG/BTC
1.0,0.0001,binance,binance:ONG/USDT,ONG/USDT
1.0,1e-05,binance,binance:ONG/USDT:USDT,ONG/USDT:USDT
1.0,1e-06,binance,binance:ONT/BNB,ONT/BNB
1.0,1e-08,binance,binance:ONT/BTC,ONT/BTC
1.0,0.0001,binance,binance:ONT/BUSD,ONT/BUSD
1.0,1e-07,binance,binance:ONT/ETH,ONT/ETH
0.01,0.0001,binance,binance:ONT/PAX,ONT/PAX
1.0,0.001,binance,binance:ONT/TRY,ONT/TRY
1.0,0.0001,binance,binance:ONT/USDC,ONT/USDC
1.0,0.0001,binance,binance:ONT/USDT,ONT/USDT
0.1,0.0001,binance,binance:ONT/USDT:USDT,ONT/USDT:USDT
1.0,1e-08,binance,binance:OOKI/BNB,OOKI/BNB
1.0,1e-06,binance,binance:OOKI/BUSD,OOKI/BUSD
1.0,1e-08,binance,binance:OOKI/ETH,OOKI/ETH
1.0,1e-06,binance,binance:OOKI/USDT,OOKI/USDT
0.1,1e-06,binance,binance:OP/BNB,OP/BNB
0.01,1e-08,binance,binance:OP/BTC,OP/BTC
0.01,0.001,binance,binance:OP/BUSD,OP/BUSD
0.01,1e-06,binance,binance:OP/ETH,OP/ETH
0.01,0.001,binance,binance:OP/EUR,OP/EUR
0.01,0.001,binance,binance:OP/FDUSD,OP/FDUSD
0.01,0.01,binance,binance:OP/TRY,OP/TRY
0.01,0.001,binance,binance:OP/TUSD,OP/TUSD
1.0,0.0001,binance,binance:OP/USD:OP,OP/USD:OP
0.01,0.001,binance,binance:OP/USDC,OP/USDC
0.01,0.001,binance,binance:OP/USDT,OP/USDT
0.1,0.0001,binance,binance:OP/USDT:USDT,OP/USDT:USDT
1.0,1e-06,binance,binance:ORBS/USDT:USDT,ORBS/USDT:USDT
0.01,0.001,binance,binance:ORCA/FDUSD,ORCA/FDUSD
0.01,0.1,binance,binance:ORCA/TRY,ORCA/TRY
0.01,0.001,binance,binance:ORCA/USDC,ORCA/USDC
0.01,0.001,binance,binance:ORCA/USDT,ORCA/USDT
0.1,0.001,binance,binance:ORCA/USDT:USDT,ORCA/USDT:USDT
0.01,1e-08,binance,binance:ORDI/BTC,ORDI/BTC
0.01,0.001,binance,binance:ORDI/FDUSD,ORDI/FDUSD
0.01,0.1,binance,binance:ORDI/TRY,ORDI/TRY
0.01,0.01,binance,binance:ORDI/TUSD,ORDI/TUSD
0.01,0.001,binance,binance:ORDI/USDC,ORDI/USDC
0.1,0.001,binance,binance:ORDI/USDC:USDC,ORDI/USDC:USDC
0.01,0.001,binance,binance:ORDI/USDT,ORDI/USDT
0.1,0.001,binance,binance:ORDI/USDT:USDT,ORDI/USDT:USDT
0.1,1e-08,binance,binance:ORN/BTC,ORN/BTC
0.1,0.0001,binance,binance:ORN/BUSD,ORN/BUSD
0.1,0.001,binance,binance:ORN/USDT,ORN/USDT
0.01,1e-08,binance,binance:OSMO/BTC,OSMO/BTC
0.01,0.001,binance,binance:OSMO/BUSD,OSMO/BUSD
0.01,0.0001,binance,binance:OSMO/USDC,OSMO/USDC
0.01,0.0001,binance,binance:OSMO/USDT,OSMO/USDT
1.0,1e-07,binance,binance:OST/BNB,OST/BNB
1.0,1e-08,binance,binance:OST/BTC,OST/BTC
1.0,1e-08,binance,binance:OST/ETH,OST/ETH
1.0,1e-08,binance,binance:OXT/BTC,OXT/BTC
1.0,0.0001,binance,binance:OXT/BUSD,OXT/BUSD
1.0,0.0001,binance,binance:OXT/USDT,OXT/USDT
1.0,1e-05,binance,binance:OXT/USDT:USDT,OXT/USDT:USDT
0.1,1e-08,binance,binance:PARTI/BNB,PARTI/BNB
0.1,0.0001,binance,binance:PARTI/FDUSD,PARTI/FDUSD
0.1,0.01,binance,binance:PARTI/TRY,PARTI/TRY
0.1,0.0001,binance,binance:PARTI/USDC,PARTI/USDC
0.1,0.0001,binance,binance:PARTI/USDT,PARTI/USDT
1.0,0.0001,binance,binance:PARTI/USDT:USDT,PARTI/USDT:USDT
0.1,1e-05,binance,binance:PAX/BNB,PAX/BNB
1.0,1e-08,binance,binance:PAX/BTC,PAX/BTC
0.1,0.0001,binance,binance:PAX/BUSD,PAX/BUSD
1.0,1e-08,binance,binance:PAX/ETH,PAX/ETH
0.01,0.0001,binance,binance:PAX/TUSD,PAX/TUSD
0.01,0.0001,binance,binance:PAX/USDT,PAX/USDT
0.0001,0.001,binance,binance:PAXG/BNB,PAXG/BNB
0.0001,1e-05,binance,binance:PAXG/BTC,PAXG/BTC
0.0001,1.0,binance,binance:PAXG/BUSD,PAXG/BUSD
0.0001,1.0,binance,binance:PAXG/TRY,PAXG/TRY
0.0001,0.01,binance,binance:PAXG/USDC,PAXG/USDC
0.0001,0.01,binance,binance:PAXG/USDT,PAXG/USDT
0.001,0.01,binance,binance:PAXG/USDT:USDT,PAXG/USDT:USDT
0.1,1e-08,binance,binance:PDA/BTC,PDA/BTC
0.1,1e-05,binance,binance:PDA/USDT,PDA/USDT
0.1,1e-08,binance,binance:PENDLE/BTC,PENDLE/BTC
0.1,0.001,binance,binance:PENDLE/FDUSD,PENDLE/FDUSD
0.1,0.1,binance,binance:PENDLE/TRY,PENDLE/TRY
0.1,0.0001,binance,binance:PENDLE/TUSD,PENDLE/TUSD
0.1,0.001,binance,binance:PENDLE/USDC,PENDLE/USDC
0.1,0.001,binance,binance:PENDLE/USDT,PENDLE/USDT
1.0,0.0001,binance,binance:PENDLE/USDT:USDT,PENDLE/USDT:USDT
1.0,1e-08,binance,binance:PENGU/BNB,PENGU/BNB
1.0,1e-06,binance,binance:PENGU/FDUSD,PENGU/FDUSD
1.0,0.0001,binance,binance:PENGU/TRY,PENGU/TRY
1.0,1e-06,binance,binance:PENGU/USDC,PENGU/USDC
1.0,1e-06,binance,binance:PENGU/USDC:USDC,PENGU/USDC:USDC
1.0,1e-06,binance,binance:PENGU/USDT,PENGU/USDT
1.0,1e-06,binance,binance:PENGU/USDT:USDT,PENGU/USDT:USDT
1.0,1e-08,binance,binance:PEOPLE/BNB,PEOPLE/BNB
