exchange,symbol_id,symbol,base,quote,type,spot,swap,future,option,active,taker,maker
binance,binance:CREAM/BUSD,CREAM/BUSD,CREAM,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:CREAM/USDT,CREAM/USDT,CREAM,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:CROSS/USDT:USDT,CROSS/USDT:USDT,CROSS,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:CRV/BNB,CRV/BNB,CRV,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:CRV/BTC,CRV/BTC,CRV,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:CRV/BUSD,CRV/BUSD,CRV,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:CRV/ETH,CRV/ETH,CRV,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:CRV/TRY,CRV/TRY,CRV,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:CRV/USDC,CRV/USDC,CRV,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:CRV/USDC:USDC,CRV/USDC:USDC,CRV,USDC,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:CRV/USDT,CRV/USDT,CRV,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:CRV/USDT:USDT,CRV/USDT:USDT,CRV,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:CTK/BNB,CTK/BNB,CTK,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:CTK/BTC,CTK/BTC,CTK,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:CTK/BUSD,CTK/BUSD,CTK,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:CTK/USDT,CTK/USDT,CTK,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:CTK/USDT:USDT,CTK/USDT:USDT,CTK,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:CTSI/BNB,CTSI/BNB,CTSI,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:CTSI/BTC,CTSI/BTC,CTSI,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:CTSI/BUSD,CTSI/BUSD,CTSI,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:CTSI/USDT,CTSI/USDT,CTSI,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:CTSI/USDT:USDT,CTSI/USDT:USDT,CTSI,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:CTXC/BNB,CTXC/BNB,CTXC,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:CTXC/BTC,CTXC/BTC,CTXC,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:CTXC/BUSD,CTXC/BUSD,CTXC,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:CTXC/USDT,CTXC/USDT,CTXC,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:CVC/BNB,CVC/BNB,CVC,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:CVC/BTC,CVC/BTC,CVC,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:CVC/BUSD,CVC/BUSD,CVC,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:CVC/ETH,CVC/ETH,CVC,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:CVC/USDC,CVC/USDC,CVC,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:CVC/USDT,CVC/USDT,CVC,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:CVC/USDT:USDT,CVC/USDT:USDT,CVC,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:CVP/BUSD,CVP/BUSD,CVP,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:CVP/ETH,CVP/ETH,CVP,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:CVP/USDT,CVP/USDT,CVP,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:CVX/BTC,CVX/BTC,CVX,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:CVX/BUSD,CVX/BUSD,CVX,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:CVX/USDC,CVX/USDC,CVX,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:CVX/USDT,CVX/USDT,CVX,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:CVX/USDT:USDT,CVX/USDT:USDT,CVX,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:CYBER/BNB,CYBER/BNB,CYBER,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:CYBER/BTC,CYBER/BTC,CYBER,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:CYBER/ETH,CYBER/ETH,CYBER,ETH,spot,True,False,False,False,True,0.001,0.001
binance,binance:CYBER/FDUSD,CYBER/FDUSD,CYBER,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:CYBER/TRY,CYBER/TRY,CYBER,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:CYBER/TUSD,CYBER/TUSD,CYBER,TUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:CYBER/USDT,CYBER/USDT,CYBER,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:CYBER/USDT:USDT,CYBER/USDT:USDT,CYBER,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:D/TRY,D/TRY,D,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:D/USDT,D/USDT,D,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:D/USDT:USDT,D/USDT:USDT,D,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:DAI/BNB,DAI/BNB,DAI,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:DAI/BTC,DAI/BTC,DAI,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:DAI/BUSD,DAI/BUSD,DAI,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DAI/JPY,DAI/JPY,DAI,JPY,spot,True,False,False,False,True,0.001,0.001
binance,binance:DAI/USDT,DAI/USDT,DAI,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:DAR/BNB,DAR/BNB,DAR,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:DAR/BTC,DAR/BTC,DAR,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:DAR/BUSD,DAR/BUSD,DAR,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DAR/ETH,DAR/ETH,DAR,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:DAR/EUR,DAR/EUR,DAR,EUR,spot,True,False,False,False,False,0.001,0.001
binance,binance:DAR/TRY,DAR/TRY,DAR,TRY,spot,True,False,False,False,False,0.001,0.001
binance,binance:DAR/USDT,DAR/USDT,DAR,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:DAR/USDT:USDT,DAR/USDT:USDT,DAR,USDT,swap,False,True,False,False,False,0.0005,0.0002
binance,binance:DASH/BNB,DASH/BNB,DASH,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:DASH/BTC,DASH/BTC,DASH,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:DASH/BUSD,DASH/BUSD,DASH,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DASH/ETH,DASH/ETH,DASH,ETH,spot,True,False,False,False,True,0.001,0.001
binance,binance:DASH/USDT,DASH/USDT,DASH,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:DASH/USDT:USDT,DASH/USDT:USDT,DASH,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:DATA/BTC,DATA/BTC,DATA,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:DATA/BUSD,DATA/BUSD,DATA,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DATA/ETH,DATA/ETH,DATA,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:DATA/USDT,DATA/USDT,DATA,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:DCR/BNB,DCR/BNB,DCR,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:DCR/BTC,DCR/BTC,DCR,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:DCR/BUSD,DCR/BUSD,DCR,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DCR/USDT,DCR/USDT,DCR,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:DEEP/USDT:USDT,DEEP/USDT:USDT,DEEP,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:DEFI/USDT:USDT,DEFI/USDT:USDT,DEFI,USDT,swap,False,True,False,False,False,0.0005,0.0002
binance,binance:DEGEN/USDT:USDT,DEGEN/USDT:USDT,DEGEN,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:DEGO/BTC,DEGO/BTC,DEGO,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:DEGO/BUSD,DEGO/BUSD,DEGO,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DEGO/USDT,DEGO/USDT,DEGO,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:DEGO/USDT:USDT,DEGO/USDT:USDT,DEGO,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:DENT/BTC,DENT/BTC,DENT,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:DENT/BUSD,DENT/BUSD,DENT,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DENT/ETH,DENT/ETH,DENT,ETH,spot,True,False,False,False,True,0.001,0.001
binance,binance:DENT/TRY,DENT/TRY,DENT,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:DENT/USDT,DENT/USDT,DENT,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:DENT/USDT:USDT,DENT/USDT:USDT,DENT,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:DEXE/BUSD,DEXE/BUSD,DEXE,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DEXE/ETH,DEXE/ETH,DEXE,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:DEXE/USDT,DEXE/USDT,DEXE,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:DEXE/USDT:USDT,DEXE/USDT:USDT,DEXE,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:DF/BUSD,DF/BUSD,DF,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DF/ETH,DF/ETH,DF,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:DF/USDC,DF/USDC,DF,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:DF/USDT,DF/USDT,DF,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:DF/USDT:USDT,DF/USDT:USDT,DF,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:DGB/BTC,DGB/BTC,DGB,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:DGB/BUSD,DGB/BUSD,DGB,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DGB/USDT,DGB/USDT,DGB,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:DGB/USDT:USDT,DGB/USDT:USDT,DGB,USDT,swap,False,True,False,False,False,0.0005,0.0002
binance,binance:DGD/BTC,DGD/BTC,DGD,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:DGD/ETH,DGD/ETH,DGD,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:DIA/BNB,DIA/BNB,DIA,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:DIA/BTC,DIA/BTC,DIA,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:DIA/BUSD,DIA/BUSD,DIA,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DIA/USDT,DIA/USDT,DIA,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:DIA/USDT:USDT,DIA/USDT:USDT,DIA,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:DLT/BNB,DLT/BNB,DLT,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:DLT/BTC,DLT/BTC,DLT,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:DLT/ETH,DLT/ETH,DLT,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:DMC/USDT:USDT,DMC/USDT:USDT,DMC,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:DNT/BTC,DNT/BTC,DNT,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:DNT/BUSD,DNT/BUSD,DNT,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DNT/ETH,DNT/ETH,DNT,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:DNT/USDT,DNT/USDT,DNT,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOCK/BTC,DOCK/BTC,DOCK,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOCK/BUSD,DOCK/BUSD,DOCK,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOCK/ETH,DOCK/ETH,DOCK,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOCK/USDT,DOCK/USDT,DOCK,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:DODO/BTC,DODO/BTC,DODO,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:DODO/BUSD,DODO/BUSD,DODO,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DODO/USDT,DODO/USDT,DODO,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:DODOX/USDT:USDT,DODOX/USDT:USDT,DODOX,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:DOGE/AUD,DOGE/AUD,DOGE,AUD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOGE/BIDR,DOGE/BIDR,DOGE,BIDR,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOGE/BNB,DOGE/BNB,DOGE,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOGE/BRL,DOGE/BRL,DOGE,BRL,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOGE/BTC,DOGE/BTC,DOGE,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOGE/BUSD,DOGE/BUSD,DOGE,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOGE/EUR,DOGE/EUR,DOGE,EUR,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOGE/FDUSD,DOGE/FDUSD,DOGE,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOGE/GBP,DOGE/GBP,DOGE,GBP,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOGE/JPY,DOGE/JPY,DOGE,JPY,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOGE/PAX,DOGE/PAX,DOGE,PAX,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOGE/RUB,DOGE/RUB,DOGE,RUB,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOGE/TRY,DOGE/TRY,DOGE,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOGE/TUSD,DOGE/TUSD,DOGE,TUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOGE/USD:DOGE,DOGE/USD:DOGE,DOGE,USD,swap,False,True,False,False,True,0.0005,0.0001
binance,binance:DOGE/USDC,DOGE/USDC,DOGE,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOGE/USDC:USDC,DOGE/USDC:USDC,DOGE,USDC,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:DOGE/USDT,DOGE/USDT,DOGE,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOGE/USDT:USDT,DOGE/USDT:USDT,DOGE,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:DOGS/BNB,DOGS/BNB,DOGS,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOGS/BRL,DOGS/BRL,DOGS,BRL,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOGS/FDUSD,DOGS/FDUSD,DOGS,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOGS/TRY,DOGS/TRY,DOGS,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOGS/USD:DOGS,DOGS/USD:DOGS,DOGS,USD,swap,False,True,False,False,True,0.0005,0.0001
binance,binance:DOGS/USDC,DOGS/USDC,DOGS,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOGS/USDT,DOGS/USDT,DOGS,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOGS/USDT:USDT,DOGS/USDT:USDT,DOGS,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:DOLO/USDT:USDT,DOLO/USDT:USDT,DOLO,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:DOOD/USDT:USDT,DOOD/USDT:USDT,DOOD,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:DOT/AUD,DOT/AUD,DOT,AUD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOT/BIDR,DOT/BIDR,DOT,BIDR,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOT/BKRW,DOT/BKRW,DOT,BKRW,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOT/BNB,DOT/BNB,DOT,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOT/BRL,DOT/BRL,DOT,BRL,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOT/BTC,DOT/BTC,DOT,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOT/BUSD,DOT/BUSD,DOT,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOT/ETH,DOT/ETH,DOT,ETH,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOT/EUR,DOT/EUR,DOT,EUR,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOT/FDUSD,DOT/FDUSD,DOT,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOT/GBP,DOT/GBP,DOT,GBP,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOT/NGN,DOT/NGN,DOT,NGN,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOT/RUB,DOT/RUB,DOT,RUB,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOT/TRY,DOT/TRY,DOT,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOT/TUSD,DOT/TUSD,DOT,TUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOT/USD:DOT,DOT/USD:DOT,DOT,USD,swap,False,True,False,False,True,0.0005,0.0001
binance,binance:DOT/USD:DOT-250926,DOT/USD:DOT-250926,DOT,USD,future,False,False,True,False,True,0.0005,0.0001
binance,binance:DOT/USDC,DOT/USDC,DOT,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOT/USDT,DOT/USDT,DOT,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:DOT/USDT:USDT,DOT/USDT:USDT,DOT,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:DOTDOWN/USDT,DOTDOWN/USDT,DOTDOWN,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:DOTUP/USDT,DOTUP/USDT,DOTUP,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:DREP/BNB,DREP/BNB,DREP,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:DREP/BTC,DREP/BTC,DREP,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:DREP/BUSD,DREP/BUSD,DREP,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DREP/USDT,DREP/USDT,DREP,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:DRIFT/USDT:USDT,DRIFT/USDT:USDT,DRIFT,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:DUSK/BNB,DUSK/BNB,DUSK,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:DUSK/BTC,DUSK/BTC,DUSK,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:DUSK/BUSD,DUSK/BUSD,DUSK,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DUSK/PAX,DUSK/PAX,DUSK,PAX,spot,True,False,False,False,False,0.001,0.001
binance,binance:DUSK/USDC,DUSK/USDC,DUSK,USDC,spot,True,False,False,False,False,0.001,0.001
binance,binance:DUSK/USDT,DUSK/USDT,DUSK,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:DUSK/USDT:USDT,DUSK/USDT:USDT,DUSK,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:DYDX/BNB,DYDX/BNB,DYDX,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:DYDX/BTC,DYDX/BTC,DYDX,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:DYDX/BUSD,DYDX/BUSD,DYDX,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DYDX/ETH,DYDX/ETH,DYDX,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:DYDX/FDUSD,DYDX/FDUSD,DYDX,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:DYDX/TRY,DYDX/TRY,DYDX,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:DYDX/USDC,DYDX/USDC,DYDX,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:DYDX/USDT,DYDX/USDT,DYDX,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:DYDX/USDT:USDT,DYDX/USDT:USDT,DYDX,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:DYM/BTC,DYM/BTC,DYM,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:DYM/FDUSD,DYM/FDUSD,DYM,FDUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:DYM/TRY,DYM/TRY,DYM,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:DYM/USDT,DYM/USDT,DYM,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:DYM/USDT:USDT,DYM/USDT:USDT,DYM,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:EASY/BTC,EASY/BTC,EASY,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:EASY/ETH,EASY/ETH,EASY,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:EDO/BTC,EDO/BTC,EDO,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:EDO/ETH,EDO/ETH,EDO,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:EDU/BNB,EDU/BNB,EDU,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:EDU/BTC,EDU/BTC,EDU,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:EDU/EUR,EDU/EUR,EDU,EUR,spot,True,False,False,False,False,0.001,0.001
binance,binance:EDU/TRY,EDU/TRY,EDU,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:EDU/TUSD,EDU/TUSD,EDU,TUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:EDU/USDT,EDU/USDT,EDU,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:EDU/USDT:USDT,EDU/USDT:USDT,EDU,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:EGLD/BNB,EGLD/BNB,EGLD,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:EGLD/BTC,EGLD/BTC,EGLD,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:EGLD/BUSD,EGLD/BUSD,EGLD,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:EGLD/ETH,EGLD/ETH,EGLD,ETH,spot,True,False,False,False,True,0.001,0.001
binance,binance:EGLD/EUR,EGLD/EUR,EGLD,EUR,spot,True,False,False,False,True,0.001,0.001
binance,binance:EGLD/FDUSD,EGLD/FDUSD,EGLD,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:EGLD/RON,EGLD/RON,EGLD,RON,spot,True,False,False,False,True,0.001,0.001
binance,binance:EGLD/TRY,EGLD/TRY,EGLD,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:EGLD/USD:EGLD,EGLD/USD:EGLD,EGLD,USD,swap,False,True,False,False,True,0.0005,0.0001
binance,binance:EGLD/USDC,EGLD/USDC,EGLD,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:EGLD/USDT,EGLD/USDT,EGLD,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:EGLD/USDT:USDT,EGLD/USDT:USDT,EGLD,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:EIGEN/BTC,EIGEN/BTC,EIGEN,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:EIGEN/FDUSD,EIGEN/FDUSD,EIGEN,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:EIGEN/TRY,EIGEN/TRY,EIGEN,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:EIGEN/USDC,EIGEN/USDC,EIGEN,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:EIGEN/USDT,EIGEN/USDT,EIGEN,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:EIGEN/USDT:USDT,EIGEN/USDT:USDT,EIGEN,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:ELF/BTC,ELF/BTC,ELF,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:ELF/BUSD,ELF/BUSD,ELF,BUSD,spot,True,False,False,False,False,0.001,0.001
